Letterboxd URI,Title,Year,imdb,tmdb
/film/right-now-wrong-then/,"Right Now, Wrong Then",2015,tt4768776,354275
/film/oldboy-2013/,Oldboy,2013,tt1321511,87516
/film/theorem/,Theorem,1968,tt0063678,5335
/film/miss-stevens/,Miss Stevens,2016,tt2693580,346134
/film/the-monster-squad/,The Monster Squad,1987,tt0093560,13509
/film/solaris-2002/,Solaris,2002,tt0307479,2103
/film/matchstick-men/,Matchstick Men,2003,tt0325805,7270
/film/thir13en-ghosts/,Thir13en Ghosts,2001,tt0245674,9378
/film/body-heat/,Body Heat,1981,tt0082089,14412
/film/police-academy/,Police Academy,1984,tt0087928,9336
/film/house-of-flying-daggers/,House of Flying Daggers,2004,tt0385004,9550
/film/death-at-a-funeral/,Death at a Funeral,2007,tt0795368,2196
/film/batman-the-dark-knight-returns-part-2/,"Batman: The Dark Knight Returns, Part 2",2013,tt2166834,142061
/film/daddys-home-2/,Daddy's Home 2,2017,tt5657846,419680
/film/faces-1968/,Faces,1968,tt0062952,753
/film/chopping-mall/,Chopping Mall,1986,tt0090837,28941
/film/johnny-guitar/,Johnny Guitar,1954,tt0047136,26596
/film/body-of-lies/,Body of Lies,2008,tt0758774,12113
/film/shoot-the-piano-player/,Shoot the Piano Player,1960,tt0054389,1818
/film/haywire/,Haywire,2011,tt1506999,70435
/film/a-bittersweet-life/,A Bittersweet Life,2005,tt0456912,11344
/film/the-secret-of-kells/,The Secret of Kells,2009,tt0485601,26963
/film/ripd/,R.I.P.D.,2013,tt0790736,49524
/film/super-mario-bros/,Super Mario Bros.,1993,tt0108255,9607
/film/wolfwalkers/,Wolfwalkers,2020,tt5198068,441130
/film/extremely-wicked-shockingly-evil-and-vile/,"Extremely Wicked, Shockingly Evil and Vile",2019,tt2481498,457799
/film/the-da-vinci-code/,The Da Vinci Code,2006,tt0382625,591
/film/run-2020/,Run,2020,tt8633478,546121
/film/a-girl-walks-home-alone-at-night/,A Girl Walks Home Alone at Night,2014,tt2326554,252171
/film/cape-fear-1991/,Cape Fear,1991,tt0101540,1598
/film/mad-max/,Mad Max,1979,tt0079501,9659
/film/the-danish-girl/,The Danish Girl,2015,tt0810819,306819
/film/funny-games/,Funny Games,1997,tt0119167,10234
/film/fantasia/,Fantasia,1940,tt0032455,756
/film/gone-with-the-wind/,Gone with the Wind,1939,tt0031381,770
/film/ghost-world/,Ghost World,2001,tt0162346,1548
/film/bill-teds-excellent-adventure/,Bill & Ted's Excellent Adventure,1989,tt0096928,1648
/film/chicken-run/,Chicken Run,2000,tt0120630,7443
/film/the-thin-red-line/,The Thin Red Line,1998,tt0120863,8741
/film/cleo-from-5-to-7/,Cléo from 5 to 7,1962,tt0055852,499
/film/me-before-you/,Me Before You,2016,tt2674426,296096
/film/irreversible/,Irreversible,2002,tt0290673,979
/film/the-meyerowitz-stories-new-and-selected/,The Meyerowitz Stories (New and Selected),2017,tt5536736,396398
/film/the-boy-in-the-striped-pyjamas/,The Boy in the Striped Pyjamas,2008,tt0914798,14574
/film/the-addams-family/,The Addams Family,1991,tt0101272,2907
/film/big/,Big,1988,tt0094737,2280
/film/i-saw-the-devil/,I Saw the Devil,2010,tt1588170,49797
/film/ingrid-goes-west/,Ingrid Goes West,2017,tt5962210,411741
/film/national-treasure/,National Treasure,2004,tt0368891,2059
/film/the-beguiled-2017/,The Beguiled,2017,tt5592248,399019
/film/modern-times/,Modern Times,1936,tt0027977,3082
/film/bumblebee/,Bumblebee,2018,tt4701182,424783
/film/antichrist/,Antichrist,2009,tt0870984,17609
/film/mother-2009/,Mother,2009,tt1216496,30018
/film/the-adventures-of-tintin/,The Adventures of Tintin,2011,tt0983193,17578
/film/enchanted/,Enchanted,2007,tt0461770,4523
/film/audition/,Audition,1999,tt0235198,11075
/film/platoon/,Platoon,1986,tt0091763,792
/film/star-trek-beyond/,Star Trek Beyond,2016,tt2660888,188927
/film/cloud-atlas/,Cloud Atlas,2012,tt1371111,83542
/film/only-god-forgives/,Only God Forgives,2013,tt1602613,77987
/film/the-spectacular-now/,The Spectacular Now,2013,tt1714206,157386
/film/pinocchio/,Pinocchio,1940,tt0032910,10895
/film/first-cow/,First Cow,2019,tt9231040,558582
/film/source-code/,Source Code,2011,tt0945513,45612
/film/sinister/,Sinister,2012,tt1922777,82507
/film/dumb-and-dumber/,Dumb and Dumber,1994,tt0109686,8467
/film/the-craft/,The Craft,1996,tt0115963,9100
/film/the-descent/,The Descent,2005,tt0435625,9392
/film/escape-from-new-york/,Escape from New York,1981,tt0082340,1103
/film/the-hangover-part-ii/,The Hangover Part II,2011,tt1411697,45243
/film/life-2017/,Life,2017,tt5442430,395992
/film/the-conversation/,The Conversation,1974,tt0071360,592
/film/limitless/,Limitless,2011,tt1219289,51876
/film/labyrinth/,Labyrinth,1986,tt0091369,13597
/film/dogville/,Dogville,2003,tt0276919,553
/film/the-artist/,The Artist,2011,tt1655442,74643
/film/the-bourne-ultimatum/,The Bourne Ultimatum,2007,tt0440963,2503
/film/fantastic-four-2005/,Fantastic Four,2005,tt0120667,9738
/film/the-old-guard-2020/,The Old Guard,2020,tt7556122,547016
/film/harakiri/,Harakiri,1962,tt0056058,14537
/film/american-pie/,American Pie,1999,tt0163651,2105
/film/fast-five/,Fast Five,2011,tt1596343,51497
/film/gattaca/,Gattaca,1997,tt0119177,782
/film/the-cabinet-of-dr-caligari-1920/,The Cabinet of Dr. Caligari,1920,tt0010323,234
/film/the-wailing/,The Wailing,2016,tt5215952,293670
/film/dredd/,Dredd,2012,tt1343727,49049
/film/the-untouchables/,The Untouchables,1987,tt0094226,117
/film/bambi/,Bambi,1942,tt0034492,3170
/film/dolemite-is-my-name/,Dolemite Is My Name,2019,tt8526872,528888
/film/scary-movie-2000/,Scary Movie,2000,tt0175142,4247
/film/starship-troopers/,Starship Troopers,1997,tt0120201,563
/film/the-new-mutants/,The New Mutants,2020,tt4682266,340102
/film/mean-streets/,Mean Streets,1973,tt0070379,203
/film/fantastic-planet/,Fantastic Planet,1973,tt0070544,16306
/film/office-space/,Office Space,1999,tt0151804,1542
/film/8-mile/,8 Mile,2002,tt0298203,65
/film/a-fistful-of-dollars/,A Fistful of Dollars,1964,tt0058461,391
/film/alien-3/,Alien³,1992,tt0103644,8077
/film/the-spongebob-squarepants-movie/,The SpongeBob SquarePants Movie,2004,tt0345950,11836
/film/bottle-rocket-1996/,Bottle Rocket,1996,tt0115734,13685
/film/rush-2013/,Rush,2013,tt1979320,96721
/film/oceans-thirteen/,Ocean's Thirteen,2007,tt0496806,298
/film/2012/,2012,2009,tt1190080,14161
/film/mission-impossible-iii/,Mission: Impossible III,2006,tt0317919,956
/film/the-blues-brothers/,The Blues Brothers,1980,tt0080455,525
/film/tiger-king-murder-mayhem-and-madness/,"Tiger King: Murder, Mayhem and Madness",2020,tt11823076,100698
/film/a-trip-to-the-moon/,A Trip to the Moon,1902,tt0000417,775
/film/the-holiday/,The Holiday,2006,tt0457939,1581
/film/kung-fu-panda-2/,Kung Fu Panda 2,2011,tt1302011,49444
/film/rebel-without-a-cause/,Rebel Without a Cause,1955,tt0048545,221
/film/war-of-the-worlds/,War of the Worlds,2005,tt0407304,74
/film/locke/,Locke,2013,tt2692904,210479
/film/the-third-man/,The Third Man,1949,tt0041959,1092
/film/monster-house/,Monster House,2006,tt0385880,9297
/film/a-separation/,A Separation,2011,tt1832382,60243
/film/hook/,Hook,1991,tt0102057,879
/film/the-wrestler/,The Wrestler,2008,tt1125849,12163
/film/men-in-black-3/,Men in Black 3,2012,tt1409024,41154
/film/i-robot/,"I, Robot",2004,tt0343818,2048
/film/one-hundred-and-one-dalmatians/,One Hundred and One Dalmatians,1961,tt0055254,12230
/film/the-night-of-the-hunter/,The Night of the Hunter,1955,tt0048424,3112
/film/network/,Network,1976,tt0074958,10774
/film/geralds-game/,Gerald's Game,2017,tt3748172,343674
/film/mud/,Mud,2012,tt1935179,103731
/film/american-gangster/,American Gangster,2007,tt0765429,4982
/film/the-square-2017/,The Square,2017,tt4995790,401246
/film/shes-the-man/,She's the Man,2006,tt0454945,9655
/film/green-lantern/,Green Lantern,2011,tt1133985,44912
/film/mary-and-max/,Mary and Max,2009,tt0978762,24238
/film/re-animator/,Re-Animator,1985,tt0089885,1694
/film/as-above-so-below-2014/,"As Above, So Below",2014,tt2870612,256274
/film/theres-something-about-mary/,There's Something About Mary,1998,tt0129387,544
/film/bad-boys-1995/,Bad Boys,1995,tt0112442,9737
/film/black-christmas/,Black Christmas,1974,tt0071222,16938
/film/mustang-2015/,Mustang,2015,tt3966404,336804
/film/black-hawk-down/,Black Hawk Down,2001,tt0265086,855
/film/the-sisters-brothers/,The Sisters Brothers,2018,tt4971344,440161
/film/the-guest-2014/,The Guest,2014,tt2980592,241848
/film/the-road/,The Road,2009,tt0898367,20766
/film/colossal-2016/,Colossal,2016,tt4680182,339967
/film/maze-runner-the-scorch-trials/,Maze Runner: The Scorch Trials,2015,tt4046784,294254
/film/it-1990/,It,1990,tt0099864,19614
/film/vanilla-sky/,Vanilla Sky,2001,tt0259711,1903
/film/aguirre-the-wrath-of-god/,"Aguirre, the Wrath of God",1972,tt0068182,2000
/film/the-haunting-of-bly-manor/,The Haunting of Bly Manor,2020,tt10970552,109958
/film/tucker-and-dale-vs-evil/,Tucker and Dale vs. Evil,2010,tt1465522,46838
/film/the-lost-city-of-z/,The Lost City of Z,2016,tt1212428,314095
/film/the-killing/,The Killing,1956,tt0049406,247
/film/baywatch/,Baywatch,2017,tt1469304,339846
/film/the-outsiders/,The Outsiders,1983,tt0086066,227
/film/death-becomes-her/,Death Becomes Her,1992,tt0104070,9374
/film/wedding-crashers/,Wedding Crashers,2005,tt0396269,9522
/film/eastern-promises/,Eastern Promises,2007,tt0765443,2252
/film/cam/,Cam,2018,tt8361028,521935
/film/planes-trains-and-automobiles/,"Planes, Trains and Automobiles",1987,tt0093748,2609
/film/stop-making-sense/,Stop Making Sense,1984,tt0088178,24128
/film/frankenweenie-2012/,Frankenweenie,2012,tt1142977,62214
/film/unfriended/,Unfriended,2014,tt3713166,277685
/film/robin-hood/,Robin Hood,1973,tt0070608,11886
/film/shirley-2020/,Shirley,2020,tt8430598,547017
/film/anchorman-2-the-legend-continues/,Anchorman 2: The Legend Continues,2013,tt1229340,109443
/film/three-identical-strangers/,Three Identical Strangers,2018,tt7664504,489988
/film/high-school-musical-3-senior-year/,High School Musical 3: Senior Year,2008,tt0962726,11887
/film/end-of-watch/,End of Watch,2012,tt1855199,77016
/film/scent-of-a-woman/,Scent of a Woman,1992,tt0105323,9475
/film/thelma-2017/,Thelma,2017,tt6304046,401898
/film/event-horizon/,Event Horizon,1997,tt0119081,8413
/film/die-hard-2/,Die Hard 2,1990,tt0099423,1573
/film/manhunter/,Manhunter,1986,tt0091474,11454
/film/southpaw-2015/,Southpaw,2015,tt1798684,307081
/film/what-did-jack-do/,WHAT DID JACK DO?,2017,tt11644096,528491
/film/trainwreck/,Trainwreck,2015,tt3152624,271718
/film/tremors/,Tremors,1990,tt0100814,9362
/film/never-let-me-go-2010/,Never Let Me Go,2010,tt1334260,42188
/film/vivre-sa-vie/,Vivre Sa Vie,1962,tt0056663,1626
/film/annabelle/,Annabelle,2014,tt3322940,250546
/film/bill-ted-face-the-music/,Bill & Ted Face the Music,2020,tt1086064,501979
/film/scream-4/,Scream 4,2011,tt1262416,41446
/film/the-magnificent-seven-2016/,The Magnificent Seven,2016,tt2404435,333484
/film/ghost/,Ghost,1990,tt0099653,251
/film/gods-own-country-2017/,God's Own Country,2017,tt5635086,428493
/film/rise-of-the-guardians/,Rise of the Guardians,2012,tt1446192,81188
/film/goodnight-mommy/,Goodnight Mommy,2014,tt3086442,284303
/film/babyteeth/,Babyteeth,2019,tt8399664,522098
/film/andrei-rublev/,Andrei Rublev,1966,tt0060107,895
/film/the-mummy-returns/,The Mummy Returns,2001,tt0209163,1734
/film/love-other-drugs/,Love & Other Drugs,2010,tt0758752,43347
/film/the-age-of-innocence/,The Age of Innocence,1993,tt0106226,10436
/film/road-to-perdition/,Road to Perdition,2002,tt0257044,4147
/film/alien-resurrection/,Alien Resurrection,1997,tt0118583,8078
/film/thief/,Thief,1981,tt0083190,11524
/film/disobedience-2017/,Disobedience,2017,tt6108178,419743
/film/upstream-color/,Upstream Color,2013,tt2084989,145197
/film/big-eyes/,Big Eyes,2014,tt1126590,87093
/film/wallace-gromit-the-curse-of-the-were-rabbit/,Wallace & Gromit: The Curse of the Were-Rabbit,2005,tt0312004,533
/film/noah/,Noah,2014,tt1959490,86834
/film/trick-r-treat/,Trick 'r Treat,2007,tt0862856,23202
/film/naked/,Naked,1993,tt0107653,21450
/film/goldeneye/,GoldenEye,1995,tt0113189,710
/film/joy-2015/,Joy,2015,tt2446980,274479
/film/bad-boys-for-life/,Bad Boys for Life,2020,tt1502397,38700
/film/the-warriors/,The Warriors,1979,tt0080120,11474
/film/superman/,Superman,1978,tt0078346,1924
/film/mary-queen-of-scots-2018/,Mary Queen of Scots,2018,tt2328900,457136
/film/paul-2011/,Paul,2011,tt1092026,39513
/film/hellboy-ii-the-golden-army/,Hellboy II: The Golden Army,2008,tt0411477,11253
/film/elle/,Elle,2016,tt3716530,337674
/film/resident-evil/,Resident Evil,2002,tt0120804,1576
/film/mishima-a-life-in-four-chapters/,Mishima: A Life in Four Chapters,1985,tt0089603,27064
/film/still-alice/,Still Alice,2014,tt3316960,284293
/film/6-underground/,6 Underground,2019,tt8106534,509967
/film/dr-no/,Dr. No,1962,tt0055928,646
/film/in-the-mouth-of-madness/,In the Mouth of Madness,1994,tt0113409,2654
/film/black-bear/,Black Bear,2020,tt9601220,624788
/film/free-fire/,Free Fire,2016,tt4158096,334521
/film/battle-of-the-sexes-2017/,Battle of the Sexes,2017,tt4622512,369192
/film/the-sting/,The Sting,1973,tt0070735,9277
/film/primal-fear/,Primal Fear,1996,tt0117381,1592
/film/red-dragon/,Red Dragon,2002,tt0289765,9533
/film/the-fog/,The Fog,1980,tt0080749,790
/film/austin-powers-in-goldmember/,Austin Powers in Goldmember,2002,tt0295178,818
/film/dressed-to-kill-1980/,Dressed to Kill,1980,tt0080661,11033
/film/the-breadwinner/,The Breadwinner,2017,tt3901826,435129
/film/miami-vice/,Miami Vice,2006,tt0430357,82
/film/hostiles-2017/,Hostiles,2017,tt5478478,384680
/film/death-to-2020/,Death to 2020,2020,tt13567480,773655
/film/black-mirror-hang-the-dj/,Black Mirror: Hang the DJ,2017,tt5710978,495275
/film/the-rider/,The Rider,2017,tt6217608,453278
/film/hard-boiled/,Hard Boiled,1992,tt0104684,11782
/film/spirit-stallion-of-the-cimarron/,Spirit: Stallion of the Cimarron,2002,tt0166813,9023
/film/dumplin/,Dumplin',2018,tt4878482,472734
/film/belladonna-of-sadness/,Belladonna of Sadness,1973,tt0071203,64847
/film/batman-mask-of-the-phantasm/,Batman: Mask of the Phantasm,1993,tt0106364,14919
/film/prince-of-darkness/,Prince of Darkness,1987,tt0093777,8852
/film/independence-day-resurgence/,Independence Day: Resurgence,2016,tt1628841,47933
/film/circle-2015/,Circle,2015,tt3118452,335866
/film/laurence-anyways/,Laurence Anyways,2012,tt1650048,110160
/film/ice-age-continental-drift/,Ice Age: Continental Drift,2012,tt1667889,57800
/film/the-blackcoats-daughter/,The Blackcoat's Daughter,2015,tt3286052,334536
/film/the-circle-2017/,The Circle,2017,tt4287320,339988
/film/f-for-fake/,F for Fake,1973,tt0072962,43003
/film/creep-2/,Creep 2,2017,tt3654796,396493
/film/still-walking/,Still Walking,2008,tt1087578,25050
/film/lady-macbeth/,Lady Macbeth,2016,tt4291600,410117
/film/somewhere/,Somewhere,2010,tt1421051,39210
/film/the-final-girls/,The Final Girls,2015,tt2118624,293970
/film/die-another-day/,Die Another Day,2002,tt0246460,36669
/film/scoob/,Scoob!,2020,tt3152592,385103
/film/tombstone/,Tombstone,1993,tt0108358,11969
/film/the-hunt-for-red-october/,The Hunt for Red October,1990,tt0099810,1669
/film/the-brood/,The Brood,1979,tt0078908,28942
/film/mare-of-easttown/,Mare of Easttown,2021,tt10155688,115004
/film/risky-business/,Risky Business,1983,tt0086200,9346
/film/seeking-a-friend-for-the-end-of-the-world/,Seeking a Friend for the End of the World,2012,tt1307068,88005
/film/flipped/,Flipped,2010,tt0817177,43949
/film/my-girl/,My Girl,1991,tt0102492,4032
/film/roald-dahls-the-witches/,Roald Dahl's The Witches,2020,tt0805647,531219
/film/night-at-the-museum-secret-of-the-tomb/,Night at the Museum: Secret of the Tomb,2014,tt2692250,181533
/film/cowboys-aliens/,Cowboys & Aliens,2011,tt0409847,49849
/film/avp-alien-vs-predator/,AVP: Alien vs. Predator,2004,tt0370263,395
/film/best-in-show/,Best in Show,2000,tt0218839,13785
/film/being-there/,Being There,1979,tt0078841,10322
/film/leviathan-2014/,Leviathan,2014,tt2802154,265180
/film/american-pie-2/,American Pie 2,2001,tt0252866,2770
/film/day-of-the-dead/,Day of the Dead,1985,tt0088993,8408
/film/between-two-ferns-the-movie/,Between Two Ferns: The Movie,2019,tt9398640,584962
/film/the-dead-zone/,The Dead Zone,1983,tt0085407,11336
/film/high-rise-2015/,High-Rise,2015,tt0462335,254302
/film/stranger-than-paradise/,Stranger Than Paradise,1984,tt0088184,469
/film/transformers-the-last-knight/,Transformers: The Last Knight,2017,tt3371366,335988
/film/in-a-lonely-place/,In a Lonely Place,1950,tt0042593,17057
/film/eddie-the-eagle/,Eddie the Eagle,2015,tt1083452,319888
/film/you-dont-mess-with-the-zohan/,You Don't Mess with the Zohan,2008,tt0960144,10661
/film/tron/,Tron,1982,tt0084827,97
/film/the-little-prince-2015/,The Little Prince,2015,tt1754656,309809
/film/trading-places/,Trading Places,1983,tt0086465,1621
/film/phone-booth/,Phone Booth,2002,tt0183649,1817
/film/the-dark-tower/,The Dark Tower,2017,tt1648190,353491
/film/lovers-rock-2020/,Lovers Rock,2020,tt10551102,712166
/film/rebecca-2020/,Rebecca,2020,tt2235695,505379
/film/shirkers/,Shirkers,2018,tt7472352,489994
/film/cry-baby/,Cry-Baby,1990,tt0099329,9768
/film/ace-ventura-when-nature-calls/,Ace Ventura: When Nature Calls,1995,tt0112281,9273
/film/they-shall-not-grow-old/,They Shall Not Grow Old,2018,tt7905466,543580
/film/the-bourne-legacy/,The Bourne Legacy,2012,tt1194173,49040
/film/good-morning/,Good Morning,1959,tt0053134,28276
/film/dreams/,Dreams,1990,tt0100998,12516
/film/el-topo/,El Topo,1970,tt0067866,13041
/film/jim-andy-the-great-beyond/,Jim & Andy: The Great Beyond,2017,tt7214762,469019
/film/traffic/,Traffic,2000,tt0181865,1900
/film/meet-joe-black/,Meet Joe Black,1998,tt0119643,297
/film/duel/,Duel,1971,tt0067023,839
/film/harold-kumar-go-to-white-castle/,Harold & Kumar Go to White Castle,2004,tt0366551,11282
/film/garfield/,Garfield,2004,tt0356634,8920
/film/jumper/,Jumper,2008,tt0489099,8247
/film/la-notte/,La Notte,1961,tt0054130,41050
/film/winter-light/,Winter Light,1963,tt0057358,29455
/film/sabrina/,Sabrina,1954,tt0047437,6620
/film/blow/,Blow,2001,tt0221027,4133
/film/a-fantastic-woman/,A Fantastic Woman,2017,tt5639354,429191
/film/remember-me/,Remember Me,2010,tt1403981,23169
/film/hardcore-henry/,Hardcore Henry,2015,tt3072482,325348
/film/chasing-amy/,Chasing Amy,1997,tt0118842,2255
/film/the-return-of-the-living-dead/,The Return of the Living Dead,1985,tt0089907,10925
/film/the-kids-are-all-right/,The Kids Are All Right,2010,tt0842926,39781
/film/four-lions/,Four Lions,2010,tt1341167,37495
/film/hachi-a-dogs-tale/,Hachi: A Dog's Tale,2009,tt1028532,28178
/film/caddyshack/,Caddyshack,1980,tt0080487,11977
/film/knight-of-cups/,Knight of Cups,2015,tt2101383,86835
/film/the-passion-of-the-christ/,The Passion of the Christ,2004,tt0335345,615
